Date,Store,Store_Type,Store_Status,Promo,Promo2,School_Holiday,Customers,Sales
2022-01-04,6,convenience,1,0,0,0,89,74
2022-01-05,6,convenience,1,1,0,0,132,1423
2022-01-06,6,supermarket,1,0,0,0,91,22
2022-01-07,6,convenience,1,1,0,0,124,1133
2022-01-08,6,pharmacy,0,0,0,0,0,0
2022-01-09,6,pharmacy,0,0,0,0,0,0
2022-01-10,6,convenience,1,0,0,0,109,0
2022-01-11,6,convenience,1,0,0,0,113,0
2022-01-12,6,supermarket,0,0,1,0,0,0
2022-01-13,6,supermarket,1,0,0,0,90,0
2022-01-14,6,supermarket,1,0,0,0,95,0
2022-01-15,6,convenience,1,1,1,0,103,1027
2022-01-16,6,supermarket,1,0,1,0,97,25
2022-01-17,6,supermarket,1,1,0,0,91,940
2022-01-18,6,pharmacy,1,0,0,0,103,0
2022-01-19,6,supermarket,1,0,0,0,99,58
2022-01-20,6,pharmacy,1,0,0,0,72,71
2022-01-21,6,pharmacy,1,1,0,0,86,1050
2022-01-22,6,supermarket,1,0,0,0,100,119
2022-01-23,6,pharmacy,1,0,0,0,111,56
2022-01-24,6,convenience,0,1,0,0,0,0
2022-01-25,6,convenience,1,0,0,0,103,23
2022-01-26,6,supermarket,0,1,0,0,0,0
2022-01-27,6,convenience,1,0,0,0,99,0
2022-01-28,6,pharmacy,1,0,0,0,76,0
2022-01-29,6,convenience,1,0,0,0,82,0
2022-01-30,6,supermarket,0,0,1,0,0,0
2022-01-31,6,supermarket,1,1,0,0,87,1018
2022-02-01,6,pharmacy,1,1,0,0,95,1146
2022-02-02,6,supermarket,1,0,0,0,92,5
2022-02-03,6,convenience,1,1,0,0,122,1204
2022-02-04,6,supermarket,1,0,0,0,96,0
2022-02-05,6,pharmacy,1,0,0,0,93,0
2022-02-06,6,supermarket,1,0,1,0,95,93
2022-02-07,6,convenience,0,0,1,0,0,0
2022-02-08,6,pharmacy,0,0,0,0,0,0
2022-02-09,6,convenience,1,0,0,0,120,25
2022-02-10,6,pharmacy,1,0,0,0,109,0
2022-02-11,6,supermarket,0,1,0,0,0,0
2022-02-12,6,pharmacy,1,1,0,0,102,1055
2022-02-13,6,pharmacy,1,0,0,0,92,0
2022-02-14,6,supermarket,1,0,0,0,83,81
2022-02-15,6,convenience,1,0,0,0,118,0
2022-02-16,6,supermarket,1,1,0,0,87,914
2022-02-17,6,pharmacy,1,0,0,0,102,0
2022-02-18,6,supermarket,1,0,0,0,91,82
2022-02-19,6,pharmacy,0,1,0,0,0,0
2022-02-20,6,supermarket,1,0,0,0,94,0
2022-02-21,6,supermarket,0,0,1,0,0,0
2022-02-22,6,convenience,1,0,0,0,103,123
2022-02-23,6,pharmacy,1,0,0,0,93,0
2022-02-24,6,convenience,1,1,0,0,95,810
2022-02-25,6,pharmacy,1,0,0,0,90,41
2022-02-26,6,supermarket,1,0,0,0,93,114
2022-02-27,6,pharmacy,1,0,0,0,110,7
2022-02-28,6,convenience,1,0,0,0,112,0
2022-03-01,6,convenience,1,0,0,0,102,232
2022-03-02,6,convenience,1,0,0,0,92,0
2022-03-03,6,pharmacy,1,0,0,0,100,0
2022-03-04,6,convenience,1,0,0,0,76,0
2022-03-05,6,convenience,1,0,0,0,98,55
2022-03-06,6,convenience,1,0,0,0,99,0
2022-03-07,6,supermarket,1,1,0,0,89,1149
2022-03-08,6,supermarket,0,0,0,0,0,0
2022-03-09,6,pharmacy,0,1,0,0,0,0
2022-03-10,6,pharmacy,1,0,0,0,87,0
2022-03-11,6,convenience,1,1,0,0,116,1041
2022-03-12,6,supermarket,1,0,0,0,92,44
2022-03-13,6,convenience,1,0,0,0,102,0
2022-03-14,6,convenience,1,0,1,0,110,23
2022-03-15,6,supermarket,1,0,0,0,128,0
2022-03-16,6,supermarket,1,1,1,0,102,1152
2022-03-17,6,supermarket,1,0,0,0,91,0
2022-03-18,6,pharmacy,1,0,0,0,122,11
2022-03-19,6,pharmacy,1,1,0,0,103,1137
2022-03-20,6,convenience,0,0,0,0,0,0
2022-03-21,6,pharmacy,1,0,0,0,107,7
2022-03-22,6,supermarket,1,0,0,0,102,2
2022-03-23,6,supermarket,1,0,0,0,111,0
2022-03-24,6,pharmacy,1,1,0,0,90,924
2022-03-25,6,convenience,1,0,0,0,108,51
2022-03-26,6,convenience,1,0,0,0,91,0
2022-03-27,6,pharmacy,1,0,0,0,105,0
2022-03-28,6,convenience,0,0,1,0,0,0
2022-03-29,6,convenience,1,0,0,0,115,0
2022-03-30,6,convenience,1,0,0,0,93,0
2022-03-31,6,supermarket,1,0,0,0,114,142
2022-04-01,6,supermarket,1,1,1,0,99,1202
2022-04-02,6,pharmacy,1,0,0,0,115,20
2022-04-03,6,supermarket,1,0,1,0,101,142
2022-04-04,6,convenience,1,0,0,0,79,27
2022-04-05,6,supermarket,1,1,1,0,91,1135
2022-04-06,6,pharmacy,1,0,0,0,95,14
2022-04-07,6,supermarket,1,1,0,0,111,1293
2022-04-08,6,convenience,1,1,0,0,91,863
2022-04-09,6,convenience,1,1,0,0,96,1034
2022-04-10,6,pharmacy,1,0,0,0,93,0
2022-04-11,6,supermarket,0,0,0,0,0,0
2022-04-12,6,supermarket,1,0,0,0,102,0
2022-04-13,6,supermarket,1,1,0,0,123,1401
2022-04-14,6,convenience,1,1,0,0,104,1058
2022-04-15,6,pharmacy,1,1,0,0,96,1040
2022-04-16,6,supermarket,1,0,0,0,88,72
2022-04-17,6,convenience,1,0,0,0,118,0
2022-04-18,6,convenience,1,0,0,0,95,0
2022-04-19,6,convenience,1,0,0,0,97,0
2022-04-20,6,supermarket,1,0,0,0,108,144
2022-04-21,6,supermarket,1,0,0,0,89,77
2022-04-22,6,supermarket,1,1,0,0,94,1022
2022-04-23,6,supermarket,1,0,0,0,100,114
2022-04-24,6,supermarket,1,1,0,0,103,1210
2022-04-25,6,supermarket,1,1,0,0,122,1509
2022-04-26,6,supermarket,1,0,0,0,101,4
2022-04-27,6,supermarket,0,0,1,0,0,0
2022-04-28,6,supermarket,1,0,0,0,93,0
2022-04-29,6,convenience,1,0,0,0,110,135
2022-04-30,6,supermarket,0,0,1,0,0,0
2022-05-01,6,pharmacy,1,0,0,0,104,0
2022-05-02,6,convenience,1,1,0,0,112,1028
2022-05-03,6,supermarket,1,0,1,0,102,0
2022-05-04,6,pharmacy,1,0,0,0,94,114
2022-05-05,6,supermarket,1,1,0,0,126,1491
2022-05-06,6,pharmacy,1,0,0,0,105,0
2022-05-07,6,pharmacy,1,0,0,0,107,73
2022-05-08,6,pharmacy,1,1,1,0,82,1020
2022-05-09,6,pharmacy,1,0,0,0,102,39
2022-05-10,6,convenience,1,0,0,0,124,57
2022-05-11,6,convenience,1,1,0,0,105,825
2022-05-12,6,pharmacy,1,0,0,0,93,0
2022-05-13,6,supermarket,1,0,1,0,108,0
2022-05-14,6,pharmacy,1,0,0,0,112,105
2022-05-15,6,convenience,1,0,0,0,97,0
2022-05-16,6,supermarket,1,1,0,0,95,1222
2022-05-17,6,convenience,1,1,0,0,111,938
2022-05-18,6,convenience,1,0,0,0,95,0
2022-05-19,6,supermarket,1,1,0,0,111,1251
2022-05-20,6,pharmacy,1,1,0,0,88,935
2022-05-21,6,pharmacy,1,0,0,0,94,0
2022-05-22,6,pharmacy,1,0,1,0,98,0
2022-05-23,6,pharmacy,0,0,0,0,0,0
2022-05-24,6,supermarket,1,0,0,0,103,0
2022-05-25,6,supermarket,0,0,0,0,0,0
2022-05-26,6,supermarket,1,0,0,0,90,57
2022-05-27,6,convenience,1,0,0,0,97,0
2022-05-28,6,supermarket,1,1,0,0,115,1259
2022-05-29,6,pharmacy,1,1,1,0,73,976
2022-05-30,6,convenience,1,0,0,0,107,25
2022-05-31,6,pharmacy,1,1,0,0,93,784
2022-06-01,6,pharmacy,1,0,1,1,99,0
2022-06-02,6,supermarket,0,0,0,1,0,0
2022-06-03,6,supermarket,1,0,0,1,96,0
2022-06-04,6,pharmacy,1,1,0,1,111,1330
2022-06-05,6,pharmacy,1,1,1,1,77,872
2022-06-06,6,convenience,1,1,0,1,104,999
2022-06-07,6,supermarket,1,1,0,1,111,1318
2022-06-08,6,convenience,1,0,0,1,89,85
2022-06-09,6,convenience,1,1,0,1,98,844
2022-06-10,6,convenience,1,0,0,1,83,23
2022-06-11,6,pharmacy,1,0,0,1,92,48
2022-06-12,6,convenience,1,0,1,1,93,0
2022-06-13,6,convenience,1,0,0,1,89,0
2022-06-14,6,pharmacy,1,0,0,1,84,0
2022-06-15,6,supermarket,1,0,1,1,93,231
2022-06-16,6,supermarket,1,0,0,1,71,65
2022-06-17,6,convenience,0,0,0,1,0,0
2022-06-18,6,pharmacy,1,0,0,1,86,142
2022-06-19,6,supermarket,1,0,0,1,82,0
2022-06-20,6,convenience,1,0,0,1,86,0
2022-06-21,6,convenience,1,1,0,1,77,582
2022-06-22,6,pharmacy,1,1,0,1,68,983
2022-06-23,6,convenience,1,0,0,1,90,0
2022-06-24,6,supermarket,1,1,0,1,73,1001
2022-06-25,6,pharmacy,1,0,0,1,84,0
2022-06-26,6,supermarket,1,0,0,1,100,8
2022-06-27,6,supermarket,1,0,0,1,83,127
2022-06-28,6,supermarket,1,0,0,1,83,28
2022-06-29,6,convenience,0,0,0,1,0,0
2022-06-30,6,convenience,1,0,0,1,87,226
2022-07-01,6,supermarket,1,0,0,1,91,0
2022-07-02,6,supermarket,1,0,0,1,99,0
2022-07-03,6,pharmacy,1,1,0,1,86,915
2022-07-04,6,pharmacy,1,0,0,1,107,104
2022-07-05,6,convenience,0,1,0,1,0,0
2022-07-06,6,convenience,1,0,0,1,87,96
2022-07-07,6,pharmacy,1,1,1,1,94,861
2022-07-08,6,supermarket,1,0,0,1,95,114
2022-07-09,6,convenience,1,1,0,1,93,926
2022-07-10,6,supermarket,1,1,0,1,98,1068
2022-07-11,6,pharmacy,1,0,0,1,73,0
2022-07-12,6,convenience,1,0,0,1,87,0
2022-07-13,6,convenience,1,0,0,1,90,45
2022-07-14,6,pharmacy,1,1,0,1,105,1271
2022-07-15,6,convenience,1,0,0,1,108,0
2022-07-16,6,pharmacy,1,0,0,1,109,36
2022-07-17,6,convenience,1,0,1,1,91,24
2022-07-18,6,pharmacy,1,0,0,1,83,12
2022-07-19,6,convenience,1,0,0,1,93,145
2022-07-20,6,supermarket,1,1,0,1,87,1060
2022-07-21,6,supermarket,1,0,1,1,114,0
2022-07-22,6,supermarket,1,1,0,1,97,1237
2022-07-23,6,convenience,1,0,0,1,84,160
2022-07-24,6,convenience,1,0,0,1,94,13
2022-07-25,6,supermarket,1,0,0,1,101,135
2022-07-26,6,supermarket,1,1,0,1,90,1038
2022-07-27,6,pharmacy,1,0,0,1,84,41
2022-07-28,6,pharmacy,1,0,1,1,79,0
2022-07-29,6,pharmacy,1,0,0,1,101,0
2022-07-30,6,supermarket,1,0,0,1,92,16
2022-07-31,6,supermarket,0,1,0,1,0,0
2022-08-01,6,supermarket,1,0,1,1,101,43
2022-08-02,6,pharmacy,1,0,0,1,100,128
2022-08-03,6,convenience,1,0,0,1,80,0
2022-08-04,6,supermarket,1,0,0,1,101,146
2022-08-05,6,convenience,1,0,0,1,88,0
2022-08-06,6,convenience,1,0,0,1,83,0
2022-08-07,6,convenience,1,0,0,1,81,103
2022-08-08,6,pharmacy,1,0,0,1,100,0
2022-08-09,6,convenience,1,0,0,1,92,141
2022-08-10,6,supermarket,1,0,0,1,100,0
2022-08-11,6,pharmacy,1,0,0,1,81,0
2022-08-12,6,supermarket,1,0,0,1,101,87
2022-08-13,6,supermarket,1,0,0,1,74,67
2022-08-14,6,pharmacy,1,0,0,1,80,0
2022-08-15,6,supermarket,1,1,0,1,73,809
2022-08-16,6,supermarket,0,0,0,1,0,0
2022-08-17,6,pharmacy,1,0,0,1,96,13
2022-08-18,6,supermarket,1,0,0,1,79,5
2022-08-19,6,convenience,1,0,0,1,74,0
2022-08-20,6,supermarket,1,1,0,1,71,841
2022-08-21,6,convenience,1,0,0,1,88,0
2022-08-22,6,supermarket,1,0,0,1,84,0
2022-08-23,6,pharmacy,1,0,0,1,80,106
2022-08-24,6,pharmacy,1,1,0,1,85,886
2022-08-25,6,supermarket,1,1,1,1,98,1118
2022-08-26,6,pharmacy,1,0,0,1,74,113
2022-08-27,6,supermarket,1,1,0,1,75,782
2022-08-28,6,pharmacy,1,0,0,1,81,147
2022-08-29,6,convenience,0,0,0,1,0,0
2022-08-30,6,supermarket,1,0,0,1,89,0
2022-08-31,6,convenience,0,0,0,1,0,0
2022-09-01,6,convenience,1,0,0,0,94,0
2022-09-02,6,supermarket,1,1,0,0,88,1066
2022-09-03,6,convenience,1,0,0,0,101,0
2022-09-04,6,supermarket,1,0,1,0,92,50
2022-09-05,6,convenience,1,0,0,0,95,31
2022-09-06,6,supermarket,1,0,0,0,106,0
2022-09-07,6,supermarket,1,0,0,0,90,0
2022-09-08,6,pharmacy,1,0,0,0,84,91
2022-09-09,6,supermarket,1,0,0,0,111,0
2022-09-10,6,supermarket,1,0,1,0,104,0
2022-09-11,6,convenience,1,0,0,0,111,0
2022-09-12,6,supermarket,1,0,0,0,102,0
2022-09-13,6,pharmacy,1,0,0,0,106,0
2022-09-14,6,convenience,1,0,0,0,89,30
2022-09-15,6,convenience,1,0,0,0,109,95
2022-09-16,6,pharmacy,0,0,0,0,0,0
2022-09-17,6,convenience,1,0,0,0,94,0
2022-09-18,6,convenience,1,1,0,0,96,906
2022-09-19,6,convenience,1,1,0,0,90,789
2022-09-20,6,convenience,1,1,0,0,101,1030
2022-09-21,6,pharmacy,1,0,1,0,103,0
2022-09-22,6,pharmacy,1,0,1,0,101,12
2022-09-23,6,convenience,1,0,0,0,102,0
2022-09-24,6,convenience,0,0,0,0,0,0
2022-09-25,6,pharmacy,1,0,0,0,103,63
2022-09-26,6,pharmacy,1,1,0,0,121,1469
2022-09-27,6,pharmacy,1,0,1,0,102,121
2022-09-28,6,convenience,1,0,1,0,112,4
2022-09-29,6,convenience,1,0,0,0,102,0
2022-09-30,6,supermarket,1,0,0,0,84,0
2022-10-01,6,pharmacy,1,0,0,0,110,100
2022-10-02,6,convenience,1,0,0,0,118,24
2022-10-03,6,pharmacy,1,0,0,0,95,246
2022-10-04,6,convenience,0,1,0,0,0,0
2022-10-05,6,pharmacy,1,0,0,0,115,152
2022-10-06,6,convenience,1,1,0,0,94,999
2022-10-07,6,supermarket,1,0,0,0,113,150
2022-10-08,6,supermarket,0,0,1,0,0,0
2022-10-09,6,pharmacy,1,0,0,0,100,0
2022-10-10,6,convenience,1,1,1,0,89,784
2022-10-11,6,convenience,1,0,1,0,115,147
2022-10-12,6,pharmacy,0,0,0,0,0,0
2022-10-13,6,convenience,0,0,0,0,0,0
2022-10-14,6,pharmacy,1,0,0,0,88,69
2022-10-15,6,convenience,1,0,0,0,121,0
2022-10-16,6,pharmacy,1,1,0,0,108,1264
2022-10-17,6,convenience,1,0,1,0,108,0
2022-10-18,6,pharmacy,1,0,0,0,91,0
2022-10-19,6,convenience,1,1,0,0,110,1105
2022-10-20,6,supermarket,1,1,1,0,100,1144
2022-10-21,6,convenience,1,0,0,0,91,30
2022-10-22,6,pharmacy,1,0,0,0,85,120
2022-10-23,6,supermarket,1,0,0,0,109,0
2022-10-24,6,convenience,1,1,0,0,103,944
2022-10-25,6,supermarket,1,1,0,0,86,1096
2022-10-26,6,convenience,0,1,0,0,0,0
2022-10-27,6,supermarket,1,0,0,0,95,0
2022-10-28,6,pharmacy,1,0,0,0,109,161
2022-10-29,6,convenience,1,0,0,0,100,0
2022-10-30,6,convenience,0,0,0,0,0,0
2022-10-31,6,pharmacy,1,1,0,0,100,898
2022-11-01,6,supermarket,1,0,0,0,106,0
2022-11-02,6,pharmacy,1,0,0,0,83,77
2022-11-03,6,pharmacy,1,1,0,0,97,1162
2022-11-04,6,supermarket,1,0,0,0,93,79
2022-11-05,6,pharmacy,1,0,0,0,89,0
2022-11-06,6,convenience,1,1,1,0,102,810
2022-11-07,6,convenience,1,1,0,0,104,977
2022-11-08,6,convenience,1,1,0,0,81,684
2022-11-09,6,pharmacy,1,0,0,0,88,0
2022-11-10,6,convenience,1,0,1,0,102,2
2022-11-11,6,convenience,1,0,0,0,88,127
2022-11-12,6,convenience,1,0,0,0,92,111
2022-11-13,6,convenience,1,0,0,0,103,117
2022-11-14,6,convenience,1,1,0,0,94,876
2022-11-15,6,convenience,1,0,0,0,114,0
2022-11-16,6,pharmacy,1,0,1,0,116,58
2022-11-17,6,convenience,1,1,0,0,110,1005
2022-11-18,6,convenience,1,1,0,0,79,685
2022-11-19,6,supermarket,1,0,0,0,90,66
2022-11-20,6,pharmacy,1,1,0,0,103,1178
2022-11-21,6,pharmacy,1,1,0,0,103,1071
2022-11-22,6,pharmacy,1,1,0,0,68,681
2022-11-23,6,pharmacy,1,1,0,0,86,830
2022-11-24,6,convenience,1,1,1,0,79,736
2022-11-25,6,convenience,1,0,0,0,127,90
2022-11-26,6,supermarket,1,0,0,0,111,0
2022-11-27,6,supermarket,1,0,0,0,108,0
2022-11-28,6,pharmacy,1,0,0,0,93,50
2022-11-29,6,supermarket,1,0,0,0,114,157
2022-11-30,6,supermarket,1,0,0,0,100,199
2022-12-01,6,pharmacy,1,0,0,0,109,151
2022-12-02,6,pharmacy,1,1,0,0,109,1194
2022-12-03,6,supermarket,1,1,0,0,105,1169
2022-12-04,6,convenience,1,0,0,0,81,60
2022-12-05,6,supermarket,1,0,0,0,105,0
2022-12-06,6,supermarket,1,1,0,0,96,1132
2022-12-07,6,convenience,1,1,1,0,101,1099
2022-12-08,6,convenience,1,1,0,0,97,1011
2022-12-09,6,pharmacy,0,1,0,0,0,0
2022-12-10,6,pharmacy,1,1,1,0,123,1343
2022-12-11,6,supermarket,1,0,0,0,96,0
2022-12-12,6,convenience,1,0,0,0,89,0
2022-12-13,6,pharmacy,1,1,0,0,87,1061
2022-12-14,6,supermarket,1,0,1,0,99,129
2022-12-15,6,convenience,1,1,0,0,99,814
2022-12-16,6,supermarket,1,0,0,0,96,0
2022-12-17,6,pharmacy,1,1,0,0,119,1406
2022-12-18,6,pharmacy,1,0,0,0,92,0
2022-12-19,6,convenience,1,0,0,0,86,113
2022-12-20,6,supermarket,1,0,0,0,98,0
2022-12-21,6,convenience,1,1,0,0,85,733
2022-12-22,6,pharmacy,1,0,1,0,104,51
2022-12-23,6,pharmacy,1,1,0,0,111,1188
2022-12-24,6,supermarket,1,1,0,0,102,1185
2022-12-25,6,supermarket,1,1,0,0,112,1303
2022-12-26,6,supermarket,1,1,0,0,103,1305
2022-12-27,6,convenience,1,0,0,0,105,96
2022-12-28,6,supermarket,0,0,1,0,0,0
2022-12-29,6,supermarket,0,0,0,0,0,0
2022-12-30,6,pharmacy,1,1,0,0,77,983
2022-12-31,6,pharmacy,1,1,1,0,128,1433
2023-01-01,6,supermarket,1,0,0,0,82,105
2023-01-02,6,supermarket,1,0,1,0,107,0
2023-01-03,6,pharmacy,0,0,1,0,0,0
2023-01-04,6,supermarket,1,0,0,0,106,0
2023-01-05,6,convenience,0,0,0,0,0,0
2023-01-06,6,convenience,1,0,1,0,95,40
2023-01-07,6,convenience,1,0,0,0,104,0
2023-01-08,6,supermarket,1,0,0,0,90,34
2023-01-09,6,pharmacy,1,0,0,0,89,0
2023-01-10,6,supermarket,1,0,0,0,96,141
2023-01-11,6,supermarket,1,0,0,0,103,27
2023-01-12,6,pharmacy,1,0,1,0,97,0
2023-01-13,6,pharmacy,1,0,1,0,112,0
2023-01-14,6,pharmacy,1,0,1,0,95,0
2023-01-15,6,convenience,1,0,0,0,104,242
2023-01-16,6,supermarket,1,0,0,0,110,0
2023-01-17,6,pharmacy,1,1,0,0,92,957
2023-01-18,6,supermarket,1,0,0,0,104,74
2023-01-19,6,convenience,0,0,0,0,0,0
2023-01-20,6,convenience,1,0,0,0,98,180
2023-01-21,6,pharmacy,1,0,1,0,110,0
2023-01-22,6,pharmacy,1,1,0,0,108,1238
2023-01-23,6,supermarket,1,0,0,0,95,0
2023-01-24,6,pharmacy,1,0,0,0,98,0
2023-01-25,6,supermarket,0,0,0,0,0,0
2023-01-26,6,pharmacy,1,0,0,0,92,0
2023-01-27,6,supermarket,1,0,0,0,89,31
2023-01-28,6,supermarket,1,0,0,0,99,0
2023-01-29,6,supermarket,1,0,1,0,100,0
2023-01-30,6,supermarket,1,0,0,0,101,67
2023-01-31,6,convenience,1,0,0,0,131,24
2023-02-01,6,supermarket,1,1,0,0,116,1458
2023-02-02,6,pharmacy,1,0,0,0,98,181
2023-02-03,6,convenience,1,0,0,0,108,0
2023-02-04,6,convenience,1,0,0,0,101,0
2023-02-05,6,supermarket,0,0,0,0,0,0
2023-02-06,6,convenience,1,1,0,0,106,933
2023-02-07,6,supermarket,1,0,0,0,98,43
2023-02-08,6,pharmacy,1,0,0,0,116,72
2023-02-09,6,supermarket,1,0,0,0,93,0
2023-02-10,6,convenience,1,0,0,0,93,0
2023-02-11,6,pharmacy,1,0,0,0,103,136
2023-02-12,6,supermarket,1,1,0,0,75,931
2023-02-13,6,pharmacy,1,1,0,0,73,838
2023-02-14,6,pharmacy,1,0,0,0,92,26
2023-02-15,6,convenience,1,1,1,0,96,878
2023-02-16,6,pharmacy,1,0,0,0,105,0
2023-02-17,6,convenience,1,1,0,0,106,883
2023-02-18,6,pharmacy,1,1,0,0,79,815
2023-02-19,6,supermarket,1,0,0,0,95,216
2023-02-20,6,pharmacy,0,0,0,0,0,0
2023-02-21,6,supermarket,1,1,1,0,107,1376
2023-02-22,6,supermarket,1,0,0,0,110,0
2023-02-23,6,pharmacy,1,0,1,0,95,56
2023-02-24,6,supermarket,1,0,0,0,102,0
2023-02-25,6,pharmacy,1,1,0,0,101,1210
2023-02-26,6,pharmacy,1,1,1,0,93,998
2023-02-27,6,supermarket,1,0,0,0,97,1
2023-02-28,6,supermarket,1,1,0,0,86,1041
2023-03-01,6,convenience,1,0,1,0,91,0
2023-03-02,6,supermarket,1,1,1,0,88,1136
2023-03-03,6,convenience,1,0,0,0,116,159
2023-03-04,6,supermarket,1,0,1,0,101,85
2023-03-05,6,pharmacy,0,0,0,0,0,0
2023-03-06,6,supermarket,1,0,0,0,92,0
2023-03-07,6,pharmacy,1,0,0,0,104,3
2023-03-08,6,pharmacy,1,1,1,0,79,861
2023-03-09,6,pharmacy,1,0,0,0,111,82
2023-03-10,6,convenience,1,1,0,0,96,799
2023-03-11,6,supermarket,1,0,0,0,84,0
2023-03-12,6,pharmacy,1,0,0,0,100,29
2023-03-13,6,pharmacy,1,0,0,0,99,92
2023-03-14,6,convenience,1,1,0,0,78,717
2023-03-15,6,supermarket,1,0,0,0,112,96
2023-03-16,6,supermarket,1,1,0,0,98,1048
2023-03-17,6,convenience,1,1,0,0,108,1019
2023-03-18,6,convenience,1,0,0,0,112,0
2023-03-19,6,supermarket,1,0,0,0,105,266
2023-03-20,6,convenience,1,1,0,0,85,899
2023-03-21,6,supermarket,0,1,0,0,0,0
2023-03-22,6,supermarket,1,0,0,0,105,0
2023-03-23,6,pharmacy,0,0,0,0,0,0
2023-03-24,6,pharmacy,1,0,0,0,103,189
2023-03-25,6,supermarket,1,0,1,0,101,0
2023-03-26,6,supermarket,1,0,0,0,96,50
2023-03-27,6,supermarket,1,0,1,0,74,182
2023-03-28,6,supermarket,1,0,0,0,118,10
2023-03-29,6,supermarket,1,0,0,0,100,0
2023-03-30,6,supermarket,1,1,0,0,95,962
2023-03-31,6,convenience,1,1,0,0,114,1064
2023-04-01,6,supermarket,1,1,0,0,116,1281
2023-04-02,6,convenience,1,1,0,0,105,945
2023-04-03,6,convenience,0,0,0,0,0,0
2023-04-04,6,supermarket,1,1,0,0,94,1067
2023-04-05,6,supermarket,1,1,0,0,97,1107
2023-04-06,6,convenience,1,1,0,0,86,747
2023-04-07,6,convenience,1,0,0,0,108,0
2023-04-08,6,supermarket,1,0,0,0,100,28
2023-04-09,6,supermarket,1,0,1,0,101,99
2023-04-10,6,convenience,1,0,0,0,109,0
2023-04-11,6,convenience,1,1,0,0,118,1088
2023-04-12,6,convenience,1,0,0,0,93,0
2023-04-13,6,pharmacy,1,1,0,0,99,932
2023-04-14,6,convenience,1,0,0,0,97,40
2023-04-15,6,pharmacy,1,0,0,0,108,87
2023-04-16,6,supermarket,1,0,0,0,116,0
2023-04-17,6,supermarket,0,0,1,0,0,0
2023-04-18,6,convenience,1,0,0,0,111,43
2023-04-19,6,supermarket,1,0,0,0,104,28
2023-04-20,6,supermarket,0,0,1,0,0,0
2023-04-21,6,supermarket,1,1,0,0,99,1192
2023-04-22,6,supermarket,1,0,1,0,90,92
2023-04-23,6,pharmacy,1,1,0,0,107,1091
2023-04-24,6,pharmacy,1,0,0,0,105,155
2023-04-25,6,convenience,1,0,0,0,104,0
2023-04-26,6,convenience,1,0,0,0,92,89
2023-04-27,6,convenience,1,1,1,0,137,1238
2023-04-28,6,supermarket,1,0,0,0,91,0
2023-04-29,6,supermarket,1,0,0,0,107,0
2023-04-30,6,pharmacy,0,1,0,0,0,0
2023-05-01,6,pharmacy,1,0,0,0,115,0
2023-05-02,6,convenience,1,0,0,0,111,0
2023-05-03,6,pharmacy,1,1,0,0,77,894
2023-05-04,6,pharmacy,1,0,1,0,99,237
2023-05-05,6,pharmacy,1,0,0,0,92,0
2023-05-06,6,pharmacy,0,0,0,0,0,0
2023-05-07,6,pharmacy,1,0,0,0,89,41
2023-05-08,6,convenience,1,0,0,0,103,11
2023-05-09,6,convenience,1,0,0,0,97,0
2023-05-10,6,pharmacy,1,1,0,0,121,1479
2023-05-11,6,convenience,1,0,0,0,113,0
2023-05-12,6,supermarket,1,0,0,0,99,46
2023-05-13,6,pharmacy,1,1,0,0,102,1100
2023-05-14,6,supermarket,1,0,0,0,112,0
2023-05-15,6,convenience,1,1,0,0,73,761
2023-05-16,6,convenience,1,1,0,0,135,1241
2023-05-17,6,supermarket,1,0,0,0,108,0
2023-05-18,6,convenience,1,0,0,0,106,29
2023-05-19,6,pharmacy,1,1,1,0,103,1070
2023-05-20,6,supermarket,0,1,0,0,0,0
2023-05-21,6,pharmacy,0,0,0,0,0,0
2023-05-22,6,supermarket,1,0,0,0,95,0
2023-05-23,6,convenience,1,0,0,0,84,26
2023-05-24,6,supermarket,1,0,0,0,96,91
2023-05-25,6,supermarket,1,0,0,0,90,0
2023-05-26,6,pharmacy,1,0,0,0,91,25
2023-05-27,6,convenience,1,1,0,0,76,615
2023-05-28,6,pharmacy,1,0,0,0,122,110
2023-05-29,6,convenience,0,1,0,0,0,0
2023-05-30,6,pharmacy,1,0,0,0,100,53
2023-05-31,6,supermarket,1,0,0,0,89,150
2023-06-01,6,pharmacy,1,0,1,1,87,0
2023-06-02,6,convenience,1,0,0,1,82,0
2023-06-03,6,convenience,1,0,0,1,100,0
2023-06-04,6,supermarket,1,1,0,1,95,1152
2023-06-05,6,convenience,1,0,0,1,93,61
2023-06-06,6,pharmacy,1,1,0,1,88,1090
2023-06-07,6,supermarket,1,0,0,1,97,0
2023-06-08,6,convenience,1,0,0,1,94,0
2023-06-09,6,convenience,1,0,0,1,74,112
2023-06-10,6,pharmacy,1,1,0,1,97,1100
2023-06-11,6,pharmacy,1,0,0,1,103,0
2023-06-12,6,supermarket,1,0,0,1,89,0
2023-06-13,6,convenience,1,1,0,1,89,752
2023-06-14,6,pharmacy,1,1,0,1,100,1155
2023-06-15,6,supermarket,1,0,0,1,108,53
2023-06-16,6,convenience,1,1,0,1,90,720
2023-06-17,6,convenience,1,0,1,1,104,66
2023-06-18,6,supermarket,1,1,0,1,81,997
2023-06-19,6,supermarket,1,0,1,1,79,0
2023-06-20,6,pharmacy,1,0,0,1,100,0
2023-06-21,6,convenience,1,0,0,1,76,0
